tara_barcode_num	sra_acc_num	sra_biosample_acc_num	sra_run_acc_num	sra_exp_acc_num	sra_study_acc_num	tara_station	env_ontology	latitude	longitude	date_time	depth	depth_min	depth_max	size_low_thresh	size_high_thresh	ocean_id	longhurst_biome	longhurst_code	bathy_depth	dist_to_coastline	density	temperature	salinity	do2	chla	no3	po4	sio2	fe_ps	nppv_ps
TARA_B110001452	ERS1308420	SAMEA4396971	ERR3589564	ERX3585451	PRJEB9740	TARA_158	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	67.193	0.374	2013-06-03	25	23	27	0.22	3	(AO) Arctic Ocean [MRGID:1906]	Polar Biome	(ARCT) Atlantic Arctic Province [MRGID:21451]	3382	542.7687796795675	27.572895	6.73489	35.15072	311.19955	0.1779	11.784	0.709183	4.95809	9.515294e-5	3.9736056
TARA_R110002050	ERS1308437	SAMEA4396988	ERR2762107	ERX2775060	PRJEB9742	TARA_158	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	67.193	0.374	2013-06-03	25	23	27	<0.22	0.22	(AO) Arctic Ocean [MRGID:1906]	Polar Biome	(ARCT) Atlantic Arctic Province [MRGID:21451]	3382	542.7687796795675	27.572895	6.73489	35.15072	311.19955	0.1779	11.784	0.709183	4.95809	9.515294e-5	3.9736056
TARA_R110002050	ERS1308437	SAMEA4396988	ERR2762106	ERX2775059	PRJEB9742	TARA_158	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	67.193	0.374	2013-06-03	25	23	27	<0.22	0.22	(AO) Arctic Ocean [MRGID:1906]	Polar Biome	(ARCT) Atlantic Arctic Province [MRGID:21451]	3382	542.7687796795675	27.572895	6.73489	35.15072	311.19955	0.1779	11.784	0.709183	4.95809	9.515294e-5	3.9736056
TARA_N010000628	ERS1308424	SAMEA4396975	ERR4691596	ERX4612707	PRJEB9691	TARA_158	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	67.193	0.374	2013-06-03	25	23	27	0.8	>0.8	(AO) Arctic Ocean [MRGID:1906]	Polar Biome	(ARCT) Atlantic Arctic Province [MRGID:21451]	3382	542.7687796795675	27.572895	6.73489	35.15072	311.19955	0.1779	11.784	0.709183	4.95809	9.515294e-5	3.9736056
TARA_N010000663	ERS1308430	SAMEA4396981	ERR4691598	ERX4612709	PRJEB9691	TARA_158	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	67.193	0.374	2013-06-03	25	23	27	3	20	(AO) Arctic Ocean [MRGID:1906]	Polar Biome	(ARCT) Atlantic Arctic Province [MRGID:21451]	3382	542.7687796795675	27.572895	6.73489	35.15072	311.19955	0.1779	11.784	0.709183	4.95809	9.515294e-5	3.9736056
TARA_N010000646	ERS1308445	SAMEA4396996	ERR4691600	ERX4612711	PRJEB9691	TARA_158	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	67.193	0.374	2013-06-03	25	23	27	20	180	(AO) Arctic Ocean [MRGID:1906]	Polar Biome	(ARCT) Atlantic Arctic Province [MRGID:21451]	3382	542.7687796795675	27.572895	6.73489	35.15072	311.19955	0.1779	11.784	0.709183	4.95809	9.515294e-5	3.9736056
TARA_N010000639	ERS1308415	SAMEA4396966	ERR4691601	ERX4612712	PRJEB9691	TARA_158	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	67.193	0.374	2013-06-03	25	23	27	180	2000	(AO) Arctic Ocean [MRGID:1906]	Polar Biome	(ARCT) Atlantic Arctic Province [MRGID:21451]	3382	542.7687796795675	27.572895	6.73489	35.15072	311.19955	0.1779	11.784	0.709183	4.95809	9.515294e-5	3.9736056
TARA_B110001454	ERS1308453	SAMEA4397004	ERR3589585	ERX3585472	PRJEB9740	TARA_158	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	67.193	0.374	2013-06-03	651	642	660	0.22	3	(AO) Arctic Ocean [MRGID:1906]	Polar Biome	(ARCT) Atlantic Arctic Province [MRGID:21451]	3382	542.7687796795675	28.01768	0.22498	34.90349	301.54835	0.09838302731563402	14.950381	0.8914742	7.477797	6.7733036e-4	0
TARA_R110002051	ERS1308472	SAMEA4397023	ERR2762108	ERX2775061	PRJEB9742	TARA_158	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	67.193	0.374	2013-06-03	651	642	660	<0.22	0.22	(AO) Arctic Ocean [MRGID:1906]	Polar Biome	(ARCT) Atlantic Arctic Province [MRGID:21451]	3382	542.7687796795675	28.01768	0.22498	34.90349	301.54835	0.09838302731563402	14.950381	0.8914742	7.477797	6.7733036e-4	0
TARA_R110002051	ERS1308472	SAMEA4397023	ERR2762109	ERX2775062	PRJEB9742	TARA_158	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	67.193	0.374	2013-06-03	651	642	660	<0.22	0.22	(AO) Arctic Ocean [MRGID:1906]	Polar Biome	(ARCT) Atlantic Arctic Province [MRGID:21451]	3382	542.7687796795675	28.01768	0.22498	34.90349	301.54835	0.09838302731563402	14.950381	0.8914742	7.477797	6.7733036e-4	0
TARA_B110001469	ERS1308483	SAMEA4397034	ERR3589586	ERX3585473	PRJEB9740	TARA_163	[SRF] surface water layer (ENVO:00010504)	76.078	1.689	2013-06-09	5	3	7	0.22	3	(AO) Arctic Ocean [MRGID:1906]	Polar Biome	(BPLR) Boreal Polar Province [MRGID:21450]	2996	339.692590965038	27.890469	1.899612	34.888656	371.229625	8.362363487039554	2.7725	0.290483	4.18531	1.9223105e-4	10.225861
TARA_R110002033	ERS1308500	SAMEA4397051	ERR2762114	ERX2775067	PRJEB9742	TARA_163	[SRF] surface water layer (ENVO:00010504)	76.078	1.689	2013-06-09	5	3	7	<0.22	0.22	(AO) Arctic Ocean [MRGID:1906]	Polar Biome	(BPLR) Boreal Polar Province [MRGID:21450]	2996	339.692590965038	27.890469	1.899612	34.888656	371.229625	8.362363487039554	2.7725	0.290483	4.18531	1.9223105e-4	10.225861
TARA_R110002033	ERS1308500	SAMEA4397051	ERR2762115	ERX2775068	PRJEB9742	TARA_163	[SRF] surface water layer (ENVO:00010504)	76.078	1.689	2013-06-09	5	3	7	<0.22	0.22	(AO) Arctic Ocean [MRGID:1906]	Polar Biome	(BPLR) Boreal Polar Province [MRGID:21450]	2996	339.692590965038	27.890469	1.899612	34.888656	371.229625	8.362363487039554	2.7725	0.290483	4.18531	1.9223105e-4	10.225861
TARA_N010000667	ERS1308485	SAMEA4397036	ERR4691603	ERX4612714	PRJEB9691	TARA_163	[SRF] surface water layer (ENVO:00010504)	76.078	1.689	2013-06-09	5	3	7	0.8	>0.8	(AO) Arctic Ocean [MRGID:1906]	Polar Biome	(BPLR) Boreal Polar Province [MRGID:21450]	2996	339.692590965038	27.890469	1.899612	34.888656	371.229625	8.362363487039554	2.7725	0.290483	4.18531	1.9223105e-4	10.225861
TARA_N010000467	ERS1308508	SAMEA4397059	ERR4691605	ERX4612716	PRJEB9691	TARA_163	[SRF] surface water layer (ENVO:00010504)	76.078	1.689	2013-06-09	5	3	7	180	2000	(AO) Arctic Ocean [MRGID:1906]	Polar Biome	(BPLR) Boreal Polar Province [MRGID:21450]	2996	339.692590965038	27.890469	1.899612	34.888656	371.229625	8.362363487039554	2.7725	0.290483	4.18531	1.9223105e-4	10.225861
TARA_N010000679	ERS1308493	SAMEA4397044	ERR4691604	ERX4612715	PRJEB9691	TARA_163	[SRF] surface water layer (ENVO:00010504)	76.078	1.689	2013-06-09	5	3	7	3	20	(AO) Arctic Ocean [MRGID:1906]	Polar Biome	(BPLR) Boreal Polar Province [MRGID:21450]	2996	339.692590965038	27.890469	1.899612	34.888656	371.229625	8.362363487039554	2.7725	0.290483	4.18531	1.9223105e-4	10.225861
TARA_B110000196	ERS1308521	SAMEA4397072	ERR3589593	ERX3585480	PRJEB9740	TARA_163	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	76.078	1.689	2013-06-09	499	490	508	0.22	3	(AO) Arctic Ocean [MRGID:1906]	Polar Biome	(BPLR) Boreal Polar Province [MRGID:21450]	2996	339.692590965038	28.05824	0.099535	34.94578	321.86695	0.08311361560787221	13.010683	0.8343885	6.42612	6.7830156e-4	0
TARA_R110002060	ERS1308540	SAMEA4397091	ERR2762112	ERX2775065	PRJEB9742	TARA_163	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	76.078	1.689	2013-06-09	499	490	508	<0.22	0.22	(AO) Arctic Ocean [MRGID:1906]	Polar Biome	(BPLR) Boreal Polar Province [MRGID:21450]	2996	339.692590965038	28.05824	0.099535	34.94578	321.86695	0.08311361560787221	13.010683	0.8343885	6.42612	6.7830156e-4	0
TARA_R110002060	ERS1308540	SAMEA4397091	ERR2762113	ERX2775066	PRJEB9742	TARA_163	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	76.078	1.689	2013-06-09	499	490	508	<0.22	0.22	(AO) Arctic Ocean [MRGID:1906]	Polar Biome	(BPLR) Boreal Polar Province [MRGID:21450]	2996	339.692590965038	28.05824	0.099535	34.94578	321.86695	0.08311361560787221	13.010683	0.8343885	6.42612	6.7830156e-4	0
TARA_B110000027	ERS1308550	SAMEA4397101	ERR3589588	ERX3585475	PRJEB9740	TARA_168	[SRF] surface water layer (ENVO:00010504)	72.582	44.126	2013-07-01	5	3	7	0.22	3	(AO) Arctic Ocean [MRGID:1906]	Polar Biome	(BPLR) Boreal Polar Province [MRGID:21450]	269	255.5370870202278	27.289205	7.48766	34.92331	305.0505	0.66205	0.0595	0	1.725127	1.18800555e-4	4.6597676
TARA_R110002072	ERS1308567	SAMEA4397118	ERR2762121	ERX2775074	PRJEB9742	TARA_168	[SRF] surface water layer (ENVO:00010504)	72.582	44.126	2013-07-01	5	3	7	<0.22	0.22	(AO) Arctic Ocean [MRGID:1906]	Polar Biome	(BPLR) Boreal Polar Province [MRGID:21450]	269	255.5370870202278	27.289205	7.48766	34.92331	305.0505	0.66205	0.0595	0	1.725127	1.18800555e-4	4.6597676
TARA_R110002072	ERS1308567	SAMEA4397118	ERR2762120	ERX2775073	PRJEB9742	TARA_168	[SRF] surface water layer (ENVO:00010504)	72.582	44.126	2013-07-01	5	3	7	<0.22	0.22	(AO) Arctic Ocean [MRGID:1906]	Polar Biome	(BPLR) Boreal Polar Province [MRGID:21450]	269	255.5370870202278	27.289205	7.48766	34.92331	305.0505	0.66205	0.0595	0	1.725127	1.18800555e-4	4.6597676
TARA_N010000490	ERS1308554	SAMEA4397105	ERR4691607	ERX4612718	PRJEB9691	TARA_168	[SRF] surface water layer (ENVO:00010504)	72.582	44.126	2013-07-01	5	3	7	0.8	>0.8	(AO) Arctic Ocean [MRGID:1906]	Polar Biome	(BPLR) Boreal Polar Province [MRGID:21450]	269	255.5370870202278	27.289205	7.48766	34.92331	305.0505	0.66205	0.0595	0	1.725127	1.18800555e-4	4.6597676
TARA_N010000510	ERS1308578	SAMEA4397129	ERR4691613	ERX4612724	PRJEB9691	TARA_168	[SRF] surface water layer (ENVO:00010504)	72.582	44.126	2013-07-01	5	3	7	180	2000	(AO) Arctic Ocean [MRGID:1906]	Polar Biome	(BPLR) Boreal Polar Province [MRGID:21450]	269	255.5370870202278	27.289205	7.48766	34.92331	305.0505	0.66205	0.0595	0	1.725127	1.18800555e-4	4.6597676
TARA_N010000501	ERS1308559	SAMEA4397110	ERR4691609	ERX4612720	PRJEB9691	TARA_168	[SRF] surface water layer (ENVO:00010504)	72.582	44.126	2013-07-01	5	3	7	3	20	(AO) Arctic Ocean [MRGID:1906]	Polar Biome	(BPLR) Boreal Polar Province [MRGID:21450]	269	255.5370870202278	27.289205	7.48766	34.92331	305.0505	0.66205	0.0595	0	1.725127	1.18800555e-4	4.6597676
TARA_N010000537	ERS1308594	SAMEA4397145	ERR4691611	ERX4612722	PRJEB9691	TARA_168	[SRF] surface water layer (ENVO:00010504)	72.582	44.126	2013-07-01	5	3	7	20	180	(AO) Arctic Ocean [MRGID:1906]	Polar Biome	(BPLR) Boreal Polar Province [MRGID:21450]	269	255.5370870202278	27.289205	7.48766	34.92331	305.0505	0.66205	0.0595	0	1.725127	1.18800555e-4	4.6597676
TARA_B110000046	ERS1308606	SAMEA4397157	ERR3589565	ERX3585452	PRJEB9740	TARA_168	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	72.582	44.126	2013-07-01	40	38	42	0.22	3	(AO) Arctic Ocean [MRGID:1906]	Polar Biome	(BPLR) Boreal Polar Province [MRGID:21450]	269	255.5370870202278	27.784685	3.824545	34.975345	333.13145	0.5398	0.821	0.098435	1.135333	5.764122e-4	0.88166547
TARA_R110002073	ERS1308623	SAMEA4397174	ERR2762117	ERX2775070	PRJEB9742	TARA_168	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	72.582	44.126	2013-07-01	40	38	42	<0.22	0.22	(AO) Arctic Ocean [MRGID:1906]	Polar Biome	(BPLR) Boreal Polar Province [MRGID:21450]	269	255.5370870202278	27.784685	3.824545	34.975345	333.13145	0.5398	0.821	0.098435	1.135333	5.764122e-4	0.88166547
TARA_R110002073	ERS1308623	SAMEA4397174	ERR2762116	ERX2775069	PRJEB9742	TARA_168	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	72.582	44.126	2013-07-01	40	38	42	<0.22	0.22	(AO) Arctic Ocean [MRGID:1906]	Polar Biome	(BPLR) Boreal Polar Province [MRGID:21450]	269	255.5370870202278	27.784685	3.824545	34.975345	333.13145	0.5398	0.821	0.098435	1.135333	5.764122e-4	0.88166547
TARA_N010000496	ERS1308612	SAMEA4397163	ERR4691608	ERX4612719	PRJEB9691	TARA_168	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	72.582	44.126	2013-07-01	40	38	42	3	20	(AO) Arctic Ocean [MRGID:1906]	Polar Biome	(BPLR) Boreal Polar Province [MRGID:21450]	269	255.5370870202278	27.784685	3.824545	34.975345	333.13145	0.5398	0.821	0.098435	1.135333	5.764122e-4	0.88166547
TARA_N010000506	ERS1308633	SAMEA4397184	ERR4691612	ERX4612723	PRJEB9691	TARA_168	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	72.582	44.126	2013-07-01	40	38	42	180	2000	(AO) Arctic Ocean [MRGID:1906]	Polar Biome	(BPLR) Boreal Polar Province [MRGID:21450]	269	255.5370870202278	27.784685	3.824545	34.975345	333.13145	0.5398	0.821	0.098435	1.135333	5.764122e-4	0.88166547
TARA_N010000492	ERS1308608	SAMEA4397159	ERR4691606	ERX4612717	PRJEB9691	TARA_168	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	72.582	44.126	2013-07-01	40	38	42	0.8	>0.8	(AO) Arctic Ocean [MRGID:1906]	Polar Biome	(BPLR) Boreal Polar Province [MRGID:21450]	269	255.5370870202278	27.784685	3.824545	34.975345	333.13145	0.5398	0.821	0.098435	1.135333	5.764122e-4	0.88166547
TARA_N010000514	ERS1308600	SAMEA4397151	ERR4691610	ERX4612721	PRJEB9691	TARA_168	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	72.582	44.126	2013-07-01	40	38	42	20	180	(AO) Arctic Ocean [MRGID:1906]	Polar Biome	(BPLR) Boreal Polar Province [MRGID:21450]	269	255.5370870202278	27.784685	3.824545	34.975345	333.13145	0.5398	0.821	0.098435	1.135333	5.764122e-4	0.88166547
TARA_B110000037	ERS1308645	SAMEA4397196	ERR3589587	ERX3585474	PRJEB9740	TARA_168	[MIX] marine epipelagic wind mixed layer (ENVO:01000061)	72.582	44.126	2013-07-01	45	10	100	0.22	3	(AO) Arctic Ocean [MRGID:1906]	Polar Biome	(BPLR) Boreal Polar Province [MRGID:21450]	269	255.5370870202278	27.85433	3.1072	34.978285	308.66725	0.39035	0.821	0.098435	1.459545	6.807353e-4	0.20884821
TARA_R110002074	ERS1308664	SAMEA4397215	ERR2762118	ERX2775071	PRJEB9742	TARA_168	[MIX] marine epipelagic wind mixed layer (ENVO:01000061)	72.582	44.126	2013-07-01	45	10	100	<0.22	0.22	(AO) Arctic Ocean [MRGID:1906]	Polar Biome	(BPLR) Boreal Polar Province [MRGID:21450]	269	255.5370870202278	27.85433	3.1072	34.978285	308.66725	0.39035	0.821	0.098435	1.459545	6.807353e-4	0.20884821
TARA_R110002074	ERS1308664	SAMEA4397215	ERR2762119	ERX2775072	PRJEB9742	TARA_168	[MIX] marine epipelagic wind mixed layer (ENVO:01000061)	72.582	44.126	2013-07-01	45	10	100	<0.22	0.22	(AO) Arctic Ocean [MRGID:1906]	Polar Biome	(BPLR) Boreal Polar Province [MRGID:21450]	269	255.5370870202278	27.85433	3.1072	34.978285	308.66725	0.39035	0.821	0.098435	1.459545	6.807353e-4	0.20884821
TARA_B110000090	ERS1308688	SAMEA4397239	ERR3589566	ERX3585453	PRJEB9740	TARA_173	[SRF] surface water layer (ENVO:00010504)	78.939	75.345	2013-07-08	5	3	7	0.22	3	(AO) Arctic Ocean [MRGID:1906]	Polar Biome	(BPLR) Boreal Polar Province [MRGID:21450]	109	277.65022347079946	26.994413	-0.160312	33.613775	391.706375	1.3096	0.441	0.056871	0.273079	0.0010583812	0.9580084
TARA_R110002095	ERS1308704	SAMEA4397255	ERR2762124	ERX2775077	PRJEB9742	TARA_173	[SRF] surface water layer (ENVO:00010504)	78.939	75.345	2013-07-08	5	3	7	<0.22	0.22	(AO) Arctic Ocean [MRGID:1906]	Polar Biome	(BPLR) Boreal Polar Province [MRGID:21450]	109	277.65022347079946	26.994413	-0.160312	33.613775	391.706375	1.3096	0.441	0.056871	0.273079	0.0010583812	0.9580084
TARA_R110002095	ERS1308704	SAMEA4397255	ERR2762125	ERX2775078	PRJEB9742	TARA_173	[SRF] surface water layer (ENVO:00010504)	78.939	75.345	2013-07-08	5	3	7	<0.22	0.22	(AO) Arctic Ocean [MRGID:1906]	Polar Biome	(BPLR) Boreal Polar Province [MRGID:21450]	109	277.65022347079946	26.994413	-0.160312	33.613775	391.706375	1.3096	0.441	0.056871	0.273079	0.0010583812	0.9580084
TARA_N010000318	ERS1308723	SAMEA4397274	ERR4691620	ERX4612731	PRJEB9691	TARA_173	[SRF] surface water layer (ENVO:00010504)	78.939	75.345	2013-07-08	5	3	7	180	2000	(AO) Arctic Ocean [MRGID:1906]	Polar Biome	(BPLR) Boreal Polar Province [MRGID:21450]	109	277.65022347079946	26.994413	-0.160312	33.613775	391.706375	1.3096	0.441	0.056871	0.273079	0.0010583812	0.9580084
TARA_N010000551	ERS1308689	SAMEA4397240	ERR4691615	ERX4612726	PRJEB9691	TARA_173	[SRF] surface water layer (ENVO:00010504)	78.939	75.345	2013-07-08	5	3	7	0.8	>0.8	(AO) Arctic Ocean [MRGID:1906]	Polar Biome	(BPLR) Boreal Polar Province [MRGID:21450]	109	277.65022347079946	26.994413	-0.160312	33.613775	391.706375	1.3096	0.441	0.056871	0.273079	0.0010583812	0.9580084
TARA_N010000555	ERS1308693	SAMEA4397244	ERR4691617	ERX4612728	PRJEB9691	TARA_173	[SRF] surface water layer (ENVO:00010504)	78.939	75.345	2013-07-08	5	3	7	3	20	(AO) Arctic Ocean [MRGID:1906]	Polar Biome	(BPLR) Boreal Polar Province [MRGID:21450]	109	277.65022347079946	26.994413	-0.160312	33.613775	391.706375	1.3096	0.441	0.056871	0.273079	0.0010583812	0.9580084
TARA_N010000567	ERS1308714	SAMEA4397265	ERR4691618	ERX4612729	PRJEB9691	TARA_173	[SRF] surface water layer (ENVO:00010504)	78.939	75.345	2013-07-08	5	3	7	20	180	(AO) Arctic Ocean [MRGID:1906]	Polar Biome	(BPLR) Boreal Polar Province [MRGID:21450]	109	277.65022347079946	26.994413	-0.160312	33.613775	391.706375	1.3096	0.441	0.056871	0.273079	0.0010583812	0.9580084
TARA_N010000322	ERS1308754	SAMEA4397305	ERR4691619	ERX4612730	PRJEB9691	TARA_173	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	78.939	75.345	2013-07-08	33	31	35	180	2000	(AO) Arctic Ocean [MRGID:1906]	Polar Biome	(BPLR) Boreal Polar Province [MRGID:21450]	109	277.65022347079946	27.72155	-1.298275	34.453663	354.69475	4.1337	1.709	0.209065	0.231772	0.001153122	0.30107
TARA_B110000091	ERS1308727	SAMEA4397278	ERR3589553	ERX3585440	PRJEB9740	TARA_173	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	78.939	75.345	2013-07-08	35	33	37	0.22	3	(AO) Arctic Ocean [MRGID:1906]	Polar Biome	(BPLR) Boreal Polar Province [MRGID:21450]	109	277.65022347079946	27.72345	-1.29785	34.4561	352.323125	4.1337	1.709	0.209065	0.231772	0.0011719002	0.24220602
TARA_R110002096	ERS1308744	SAMEA4397295	ERR2762123	ERX2775076	PRJEB9742	TARA_173	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	78.939	75.345	2013-07-08	35	33	37	<0.22	0.22	(AO) Arctic Ocean [MRGID:1906]	Polar Biome	(BPLR) Boreal Polar Province [MRGID:21450]	109	277.65022347079946	27.72345	-1.29785	34.4561	352.323125	4.1337	1.709	0.209065	0.231772	0.0011719002	0.24220602
TARA_R110002096	ERS1308744	SAMEA4397295	ERR2762122	ERX2775075	PRJEB9742	TARA_173	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	78.939	75.345	2013-07-08	35	33	37	<0.22	0.22	(AO) Arctic Ocean [MRGID:1906]	Polar Biome	(BPLR) Boreal Polar Province [MRGID:21450]	109	277.65022347079946	27.72345	-1.29785	34.4561	352.323125	4.1337	1.709	0.209065	0.231772	0.0011719002	0.24220602
TARA_N010000547	ERS1308729	SAMEA4397280	ERR4691614	ERX4612725	PRJEB9691	TARA_173	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	78.939	75.345	2013-07-08	35	33	37	0.8	>0.8	(AO) Arctic Ocean [MRGID:1906]	Polar Biome	(BPLR) Boreal Polar Province [MRGID:21450]	109	277.65022347079946	27.72345	-1.29785	34.4561	352.323125	4.1337	1.709	0.209065	0.231772	0.0011719002	0.24220602
TARA_N010000560	ERS1308733	SAMEA4397284	ERR4691616	ERX4612727	PRJEB9691	TARA_173	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	78.939	75.345	2013-07-08	35	33	37	3	20	(AO) Arctic Ocean [MRGID:1906]	Polar Biome	(BPLR) Boreal Polar Province [MRGID:21450]	109	277.65022347079946	27.72345	-1.29785	34.4561	352.323125	4.1337	1.709	0.209065	0.231772	0.0011719002	0.24220602
TARA_B110000114	ERS1308760	SAMEA4397311	ERR3589577	ERX3585464	PRJEB9740	TARA_175	[SRF] surface water layer (ENVO:00010504)	79.343	66.384	2013-07-10	5	3	7	0.22	3	(AO) Arctic Ocean [MRGID:1906]	Polar Biome	(BPLR) Boreal Polar Province [MRGID:21450]	455	270.25833084192857	27.429195	1.365705	34.264755	375.243188	0.80465	0.3685	0.063634	0.523062	3.7808937e-4	10.236916
TARA_R110002110	ERS1308779	SAMEA4397330	ERR2762128	ERX2775081	PRJEB9742	TARA_175	[SRF] surface water layer (ENVO:00010504)	79.343	66.384	2013-07-10	5	3	7	<0.22	0.22	(AO) Arctic Ocean [MRGID:1906]	Polar Biome	(BPLR) Boreal Polar Province [MRGID:21450]	455	270.25833084192857	27.429195	1.365705	34.264755	375.243188	0.80465	0.3685	0.063634	0.523062	3.7808937e-4	10.236916
TARA_R110002110	ERS1308779	SAMEA4397330	ERR2762129	ERX2775082	PRJEB9742	TARA_175	[SRF] surface water layer (ENVO:00010504)	79.343	66.384	2013-07-10	5	3	7	<0.22	0.22	(AO) Arctic Ocean [MRGID:1906]	Polar Biome	(BPLR) Boreal Polar Province [MRGID:21450]	455	270.25833084192857	27.429195	1.365705	34.264755	375.243188	0.80465	0.3685	0.063634	0.523062	3.7808937e-4	10.236916
TARA_N010000190	ERS1308797	SAMEA4397348	ERR4691625	ERX4612736	PRJEB9691	TARA_175	[SRF] surface water layer (ENVO:00010504)	79.343	66.384	2013-07-10	5	3	7	20	180	(AO) Arctic Ocean [MRGID:1906]	Polar Biome	(BPLR) Boreal Polar Province [MRGID:21450]	455	270.25833084192857	27.429195	1.365705	34.264755	375.243188	0.80465	0.3685	0.063634	0.523062	3.7808937e-4	10.236916
TARA_N010000452	ERS1308764	SAMEA4397315	ERR4691622	ERX4612733	PRJEB9691	TARA_175	[SRF] surface water layer (ENVO:00010504)	79.343	66.384	2013-07-10	5	3	7	0.8	>0.8	(AO) Arctic Ocean [MRGID:1906]	Polar Biome	(BPLR) Boreal Polar Province [MRGID:21450]	455	270.25833084192857	27.429195	1.365705	34.264755	375.243188	0.80465	0.3685	0.063634	0.523062	3.7808937e-4	10.236916
TARA_N010000444	ERS1308769	SAMEA4397320	ERR4691624	ERX4612735	PRJEB9691	TARA_175	[SRF] surface water layer (ENVO:00010504)	79.343	66.384	2013-07-10	5	3	7	3	20	(AO) Arctic Ocean [MRGID:1906]	Polar Biome	(BPLR) Boreal Polar Province [MRGID:21450]	455	270.25833084192857	27.429195	1.365705	34.264755	375.243188	0.80465	0.3685	0.063634	0.523062	3.7808937e-4	10.236916
TARA_N010000198	ERS1308789	SAMEA4397340	ERR4691626	ERX4612737	PRJEB9691	TARA_175	[SRF] surface water layer (ENVO:00010504)	79.343	66.384	2013-07-10	5	3	7	180	2000	(AO) Arctic Ocean [MRGID:1906]	Polar Biome	(BPLR) Boreal Polar Province [MRGID:21450]	455	270.25833084192857	27.429195	1.365705	34.264755	375.243188	0.80465	0.3685	0.063634	0.523062	3.7808937e-4	10.236916
TARA_B110000093	ERS1308839	SAMEA4397390	ERR3589589	ERX3585476	PRJEB9740	TARA_175	[MIX] marine epipelagic wind mixed layer (ENVO:01000061)	79.343	66.384	2013-07-10	45	10	100	0.22	3	(AO) Arctic Ocean [MRGID:1906]	Polar Biome	(BPLR) Boreal Polar Province [MRGID:21450]	455	270.25833084192857	27.839725	1.025705	34.691775	318.07045	0.3175	2.5925	0.35669	1.74362	6.444522e-4	0.061067283
TARA_R110002094	ERS1308858	SAMEA4397409	ERR2762126	ERX2775079	PRJEB9742	TARA_175	[MIX] marine epipelagic wind mixed layer (ENVO:01000061)	79.343	66.384	2013-07-10	45	10	100	<0.22	0.22	(AO) Arctic Ocean [MRGID:1906]	Polar Biome	(BPLR) Boreal Polar Province [MRGID:21450]	455	270.25833084192857	27.839725	1.025705	34.691775	318.07045	0.3175	2.5925	0.35669	1.74362	6.444522e-4	0.061067283
TARA_R110002094	ERS1308858	SAMEA4397409	ERR2762127	ERX2775080	PRJEB9742	TARA_175	[MIX] marine epipelagic wind mixed layer (ENVO:01000061)	79.343	66.384	2013-07-10	45	10	100	<0.22	0.22	(AO) Arctic Ocean [MRGID:1906]	Polar Biome	(BPLR) Boreal Polar Province [MRGID:21450]	455	270.25833084192857	27.839725	1.025705	34.691775	318.07045	0.3175	2.5925	0.35669	1.74362	6.444522e-4	0.061067283
TARA_B110000116	ERS1308804	SAMEA4397355	ERR3589567	ERX3585454	PRJEB9740	TARA_175	[ZZZ] marine water layer (ENVO:01000295)	79.343	66.384	2013-07-10	199	190	208	0.22	3	(AO) Arctic Ocean [MRGID:1906]	Polar Biome	(BPLR) Boreal Polar Province [MRGID:21450]	455	270.25833084192857	27.91825	1.47689	34.8814	300.6268	0.04648186210809592	11.508	0.730535	4.994604	8.347226e-4	1.4532433e-4
TARA_R110002111	ERS1308812	SAMEA4397363	ERR2762131	ERX2775084	PRJEB9742	TARA_175	[ZZZ] marine water layer (ENVO:01000295)	79.343	66.384	2013-07-10	199	190	208	<0.22	0.22	(AO) Arctic Ocean [MRGID:1906]	Polar Biome	(BPLR) Boreal Polar Province [MRGID:21450]	455	270.25833084192857	27.91825	1.47689	34.8814	300.6268	0.04648186210809592	11.508	0.730535	4.994604	8.347226e-4	1.4532433e-4
