tara_barcode_num	sra_acc_num	sra_biosample_acc_num	sra_run_acc_num	sra_exp_acc_num	sra_study_acc_num	tara_station	env_ontology	latitude	longitude	date_time	depth	depth_min	depth_max	size_low_thresh	size_high_thresh	ocean_id	longhurst_biome	longhurst_code	bathy_depth	dist_to_coastline	density_ctd	temperature_ctd	salinity_ctd	do2_ctd	chla_bot_ctd	chla_bot	chla_ctd	chla_ctd_cal	no3_bot_ctd	no3_bot	no3_ctd	no2_bot	po4_bot	sio2_bot	fet_dw_pg	din_dw_pg	no2_dw_pg
TARA_N000002195	ERS493568	SAMEA2732990	ERR1726680	ERX1796765	PRJEB4352	TARA_135	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	32.983	-121.832	2011-10-23	30	28	32	20	180	(NPO) North Pacific Ocean [MRGID:1908]	Coastal Biome	(OCAL) Offshore California Current [MRGID:21493]	4053	211.54951179721635	24.46531	16.2703	33.417845	226.27440000000001	0.6652	0.6652	0.22344	0.2955399085272135	1.011	1.011	0.065956	0.128209	0.370333	1.615166	3.3604e-5	0.539206756	0.020362165
TARA_N000002183	ERS493555	SAMEA2623226	ERR1726848	ERX1796576	PRJEB4352	TARA_135	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	32.983	-121.832	2011-10-23	30	28	32	0.8	>0.8	(NPO) North Pacific Ocean [MRGID:1908]	Coastal Biome	(OCAL) Offshore California Current [MRGID:21493]	4053	211.54951179721635	24.46531	16.2703	33.417845	226.27440000000001	0.6652	0.6652	0.22344	0.2955399085272135	1.011	1.011	0.065956	0.128209	0.370333	1.615166	3.3604e-5	0.539206756	0.020362165
TARA_N000002191	ERS493557	SAMEA2623228	ERR868346	ERX947948	PRJEB4352	TARA_135	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	32.983	-121.832	2011-10-23	30	28	32	0.8	5	(NPO) North Pacific Ocean [MRGID:1908]	Coastal Biome	(OCAL) Offshore California Current [MRGID:21493]	4053	211.54951179721635	24.46531	16.2703	33.417845	226.27440000000001	0.6652	0.6652	0.22344	0.2955399085272135	1.011	1.011	0.065956	0.128209	0.370333	1.615166	3.3604e-5	0.539206756	0.020362165
TARA_N000002187	ERS493572	SAMEA2732994	ERR1726616	ERX1796907	PRJEB4352	TARA_135	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	32.983	-121.832	2011-10-23	30	28	32	5	20	(NPO) North Pacific Ocean [MRGID:1908]	Coastal Biome	(OCAL) Offshore California Current [MRGID:21493]	4053	211.54951179721635	24.46531	16.2703	33.417845	226.27440000000001	0.6652	0.6652	0.22344	0.2955399085272135	1.011	1.011	0.065956	0.128209	0.370333	1.615166	3.3604e-5	0.539206756	0.020362165
TARA_N000002199	ERS493564	SAMEA2732986	ERR1726930	ERX1796875	PRJEB4352	TARA_135	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	32.983	-121.832	2011-10-23	30	28	32	180	2000	(NPO) North Pacific Ocean [MRGID:1908]	Coastal Biome	(OCAL) Offshore California Current [MRGID:21493]	4053	211.54951179721635	24.46531	16.2703	33.417845	226.27440000000001	0.6652	0.6652	0.22344	0.2955399085272135	1.011	1.011	0.065956	0.128209	0.370333	1.615166	3.3604e-5	0.539206756	0.020362165
TARA_N000002172	ERS493592	SAMEA2623246	ERR873960	ERX953568	PRJEB4352	TARA_135	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	32.983	-121.832	2011-10-23	650	646	655	0.8	3	(NPO) North Pacific Ocean [MRGID:1908]	Coastal Biome	(OCAL) Offshore California Current [MRGID:21493]	4053	211.54951179721635	27.139933	5.245492	34.352875	10.196	7e-4	7e-4	0.02856	0.09838302731563402	41.091323	NA	41.091323	NA	NA	NA	3.3604e-5	0.539206756	0.020362165
TARA_N000002171	ERS493593	SAMEA2623247	ERR1726869	ERX1796685	PRJEB4352	TARA_135	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	32.983	-121.832	2011-10-23	650	646	655	3	>3	(NPO) North Pacific Ocean [MRGID:1908]	Coastal Biome	(OCAL) Offshore California Current [MRGID:21493]	4053	211.54951179721635	27.139933	5.245492	34.352875	10.196	7e-4	7e-4	0.02856	0.09838302731563402	41.091323	NA	41.091323	NA	NA	NA	3.3604e-5	0.539206756	0.020362165
TARA_N000002172	ERS493592	SAMEA2623246	ERR873967	ERX953569	PRJEB4352	TARA_135	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	32.983	-121.832	2011-10-23	650	646	655	0.8	3	(NPO) North Pacific Ocean [MRGID:1908]	Coastal Biome	(OCAL) Offshore California Current [MRGID:21493]	4053	211.54951179721635	27.139933	5.245492	34.352875	10.196	7e-4	7e-4	0.02856	0.09838302731563402	41.091323	NA	41.091323	NA	NA	NA	3.3604e-5	0.539206756	0.020362165
TARA_N000002963	ERS493626	SAMEA2732373	ERR1726723	ERX1796778	PRJEB4352	TARA_136	[SRF] surface water layer (ENVO:00010504)	17.022	-118.914	2011-11-30	5	3	7	5	20	(NPO) North Pacific Ocean [MRGID:1908]	Trades Biome	(NPTG) North Pacific Tropical Gyre Province [MRGID:21487]	3915	1106.4532446826615	23.0995	24.612275	34.524725	201.518375	0.1481	0.1481	0.10026	0.1810182573266015	0.242	0.242	0.3149728812277317	0.0145	0.3115	1.7995	5.2759e-5	0.567577511	0.00799121
TARA_N000002959	ERS493610	SAMEA2623264	ERR1726576	ERX1796735	PRJEB4352	TARA_136	[SRF] surface water layer (ENVO:00010504)	17.022	-118.914	2011-11-30	5	3	7	0.8	>0.8	(NPO) North Pacific Ocean [MRGID:1908]	Trades Biome	(NPTG) North Pacific Tropical Gyre Province [MRGID:21487]	3915	1106.4532446826615	23.0995	24.612275	34.524725	201.518375	0.1481	0.1481	0.10026	0.1810182573266015	0.242	0.242	0.3149728812277317	0.0145	0.3115	1.7995	5.2759e-5	0.567577511	0.00799121
TARA_N000002967	ERS493617	SAMEA2732594	ERR1726776	ERX1796945	PRJEB4352	TARA_136	[SRF] surface water layer (ENVO:00010504)	17.022	-118.914	2011-11-30	5	3	7	180	2000	(NPO) North Pacific Ocean [MRGID:1908]	Trades Biome	(NPTG) North Pacific Tropical Gyre Province [MRGID:21487]	3915	1106.4532446826615	23.0995	24.612275	34.524725	201.518375	0.1481	0.1481	0.10026	0.1810182573266015	0.242	0.242	0.3149728812277317	0.0145	0.3115	1.7995	5.2759e-5	0.567577511	0.00799121
TARA_N000002965	ERS493621	SAMEA2732598	ERR1726873	ERX1796939	PRJEB4352	TARA_136	[SRF] surface water layer (ENVO:00010504)	17.022	-118.914	2011-11-30	5	3	7	20	180	(NPO) North Pacific Ocean [MRGID:1908]	Trades Biome	(NPTG) North Pacific Tropical Gyre Province [MRGID:21487]	3915	1106.4532446826615	23.0995	24.612275	34.524725	201.518375	0.1481	0.1481	0.10026	0.1810182573266015	0.242	0.242	0.3149728812277317	0.0145	0.3115	1.7995	5.2759e-5	0.567577511	0.00799121
TARA_N000002961	ERS493612	SAMEA2623266	ERR868378	ERX948060	PRJEB4352	TARA_136	[SRF] surface water layer (ENVO:00010504)	17.022	-118.914	2011-11-30	5	3	7	0.8	5	(NPO) North Pacific Ocean [MRGID:1908]	Trades Biome	(NPTG) North Pacific Tropical Gyre Province [MRGID:21487]	3915	1106.4532446826615	23.0995	24.612275	34.524725	201.518375	0.1481	0.1481	0.10026	0.1810182573266015	0.242	0.242	0.3149728812277317	0.0145	0.3115	1.7995	5.2759e-5	0.567577511	0.00799121
TARA_N000002927	ERS493660	SAMEA2732607	ERR1726669	ERX1796760	PRJEB4352	TARA_137	[SRF] surface water layer (ENVO:00010504)	14.161	-116.699	2011-12-02	5	3	7	5	20	(NPO) North Pacific Ocean [MRGID:1908]	Trades Biome	(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488]	4108	1191.967429504772	22.01524	26.478605	33.84798	195.77195	0.2415	0.2415	0.16716	0.24531331049005817	2.444	2.444	3.740793	0.067	0.456	2.538	4.212e-6	3.006373823	0.02376498
TARA_N000002931	ERS493652	SAMEA2732604	ERR1726738	ERX1796887	PRJEB4352	TARA_137	[SRF] surface water layer (ENVO:00010504)	14.161	-116.699	2011-12-02	5	3	7	180	2000	(NPO) North Pacific Ocean [MRGID:1908]	Trades Biome	(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488]	4108	1191.967429504772	22.01524	26.478605	33.84798	195.77195	0.2415	0.2415	0.16716	0.24531331049005817	2.444	2.444	3.740793	0.067	0.456	2.538	4.212e-6	3.006373823	0.02376498
TARA_N000002923	ERS493643	SAMEA2623282	ERR1726864	ERX1796594	PRJEB4352	TARA_137	[SRF] surface water layer (ENVO:00010504)	14.161	-116.699	2011-12-02	5	3	7	0.8	>0.8	(NPO) North Pacific Ocean [MRGID:1908]	Trades Biome	(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488]	4108	1191.967429504772	22.01524	26.478605	33.84798	195.77195	0.2415	0.2415	0.16716	0.24531331049005817	2.444	2.444	3.740793	0.067	0.456	2.538	4.212e-6	3.006373823	0.02376498
TARA_N000002925	ERS493645	SAMEA2623284	ERR868477	ERX948035	PRJEB4352	TARA_137	[SRF] surface water layer (ENVO:00010504)	14.161	-116.699	2011-12-02	5	3	7	0.8	5	(NPO) North Pacific Ocean [MRGID:1908]	Trades Biome	(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488]	4108	1191.967429504772	22.01524	26.478605	33.84798	195.77195	0.2415	0.2415	0.16716	0.24531331049005817	2.444	2.444	3.740793	0.067	0.456	2.538	4.212e-6	3.006373823	0.02376498
TARA_N000002929	ERS493656	SAMEA2732378	ERR1726692	ERX1796825	PRJEB4352	TARA_137	[SRF] surface water layer (ENVO:00010504)	14.161	-116.699	2011-12-02	5	3	7	20	180	(NPO) North Pacific Ocean [MRGID:1908]	Trades Biome	(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488]	4108	1191.967429504772	22.01524	26.478605	33.84798	195.77195	0.2415	0.2415	0.16716	0.24531331049005817	2.444	2.444	3.740793	0.067	0.456	2.538	4.212e-6	3.006373823	0.02376498
TARA_R100000734	ERS493651	SAMEA2623290	ERR599363	ERX556321	PRJEB4419	TARA_137	[SRF] surface water layer (ENVO:00010504)	14.161	-116.699	2011-12-02	5	3	7	<0.22	0.22	(NPO) North Pacific Ocean [MRGID:1908]	Trades Biome	(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488]	4108	1191.967429504772	22.01524	26.478605	33.84798	195.77195	0.2415	0.2415	0.16716	0.24531331049005817	2.444	2.444	3.740793	0.067	0.456	2.538	4.212e-6	3.006373823	0.02376498
TARA_B100001287	ERS493636	SAMEA2623275	ERR598989	ERX556031	PRJEB1787	TARA_137	[SRF] surface water layer (ENVO:00010504)	14.161	-116.699	2011-12-02	5	3	7	0.22	3	(NPO) North Pacific Ocean [MRGID:1908]	Trades Biome	(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488]	4108	1191.967429504772	22.01524	26.478605	33.84798	195.77195	0.2415	0.2415	0.16716	0.24531331049005817	2.444	2.444	3.740793	0.067	0.456	2.538	4.212e-6	3.006373823	0.02376498
TARA_N000002934	ERS493677	SAMEA2623302	ERR1726523	ERX1796551	PRJEB4352	TARA_137	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	14.161	-116.699	2011-12-02	40	38	42	0.8	>0.8	(NPO) North Pacific Ocean [MRGID:1908]	Trades Biome	(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488]	4108	1191.967429504772	24.14088	20.58574	34.366025	123.201	0.5213	0.5213	0.36269999999999997	0.4118286186781006	6.0475	6.0475	7.312792	0.3055	0.884	4.661	4.212e-6	3.006373823	0.02376498
TARA_N000002942	ERS493686	SAMEA2732863	ERR1726796	ERX1796556	PRJEB4352	TARA_137	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	14.161	-116.699	2011-12-02	40	38	42	180	2000	(NPO) North Pacific Ocean [MRGID:1908]	Trades Biome	(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488]	4108	1191.967429504772	24.14088	20.58574	34.366025	123.201	0.5213	0.5213	0.36269999999999997	0.4118286186781006	6.0475	6.0475	7.312792	0.3055	0.884	4.661	4.212e-6	3.006373823	0.02376498
TARA_N000002938	ERS493694	SAMEA2732866	ERR1726583	ERX1796681	PRJEB4352	TARA_137	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	14.161	-116.699	2011-12-02	40	38	42	5	20	(NPO) North Pacific Ocean [MRGID:1908]	Trades Biome	(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488]	4108	1191.967429504772	24.14088	20.58574	34.366025	123.201	0.5213	0.5213	0.36269999999999997	0.4118286186781006	6.0475	6.0475	7.312792	0.3055	0.884	4.661	4.212e-6	3.006373823	0.02376498
TARA_N000002940	ERS493690	SAMEA2732613	ERR1726954	ERX1796937	PRJEB4352	TARA_137	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	14.161	-116.699	2011-12-02	40	38	42	20	180	(NPO) North Pacific Ocean [MRGID:1908]	Trades Biome	(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488]	4108	1191.967429504772	24.14088	20.58574	34.366025	123.201	0.5213	0.5213	0.36269999999999997	0.4118286186781006	6.0475	6.0475	7.312792	0.3055	0.884	4.661	4.212e-6	3.006373823	0.02376498
TARA_N000002936	ERS493679	SAMEA2623304	ERR868492	ERX948106	PRJEB4352	TARA_137	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	14.161	-116.699	2011-12-02	40	38	42	0.8	5	(NPO) North Pacific Ocean [MRGID:1908]	Trades Biome	(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488]	4108	1191.967429504772	24.14088	20.58574	34.366025	123.201	0.5213	0.5213	0.36269999999999997	0.4118286186781006	6.0475	6.0475	7.312792	0.3055	0.884	4.661	4.212e-6	3.006373823	0.02376498
TARA_R100000742	ERS493684	SAMEA2623309	ERR599340	ERX556333	PRJEB4419	TARA_137	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	14.161	-116.699	2011-12-02	40	38	42	<0.22	0.22	(NPO) North Pacific Ocean [MRGID:1908]	Trades Biome	(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488]	4108	1191.967429504772	24.14088	20.58574	34.366025	123.201	0.5213	0.5213	0.36269999999999997	0.4118286186781006	6.0475	6.0475	7.312792	0.3055	0.884	4.661	4.212e-6	3.006373823	0.02376498
TARA_B100001964	ERS493670	SAMEA2623295	ERR598987	ERX556104	PRJEB1787	TARA_137	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	14.161	-116.699	2011-12-02	40	38	42	0.22	3	(NPO) North Pacific Ocean [MRGID:1908]	Trades Biome	(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488]	4108	1191.967429504772	24.14088	20.58574	34.366025	123.201	0.5213	0.5213	0.36269999999999997	0.4118286186781006	6.0475	6.0475	7.312792	0.3055	0.884	4.661	4.212e-6	3.006373823	0.02376498
TARA_B100001964	ERS493670	SAMEA2623295	ERR599099	ERX555920	PRJEB1787	TARA_137	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	14.161	-116.699	2011-12-02	40	38	42	0.22	3	(NPO) North Pacific Ocean [MRGID:1908]	Trades Biome	(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488]	4108	1191.967429504772	24.14088	20.58574	34.366025	123.201	0.5213	0.5213	0.36269999999999997	0.4118286186781006	6.0475	6.0475	7.312792	0.3055	0.884	4.661	4.212e-6	3.006373823	0.02376498
TARA_B100001964	ERS493670	SAMEA2623295	ERR599147	ERX556097	PRJEB1787	TARA_137	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	14.161	-116.699	2011-12-02	40	38	42	0.22	3	(NPO) North Pacific Ocean [MRGID:1908]	Trades Biome	(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488]	4108	1191.967429504772	24.14088	20.58574	34.366025	123.201	0.5213	0.5213	0.36269999999999997	0.4118286186781006	6.0475	6.0475	7.312792	0.3055	0.884	4.661	4.212e-6	3.006373823	0.02376498
TARA_B100001964	ERS493670	SAMEA2623295	ERR599070	ERX556115	PRJEB1787	TARA_137	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	14.161	-116.699	2011-12-02	40	38	42	0.22	3	(NPO) North Pacific Ocean [MRGID:1908]	Trades Biome	(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488]	4108	1191.967429504772	24.14088	20.58574	34.366025	123.201	0.5213	0.5213	0.36269999999999997	0.4118286186781006	6.0475	6.0475	7.312792	0.3055	0.884	4.661	4.212e-6	3.006373823	0.02376498
TARA_N000002993	ERS493712	SAMEA2623321	ERR868512	ERX948018	PRJEB4352	TARA_137	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	14.161	-116.699	2011-12-02	375	370	379	0.8	3	(NPO) North Pacific Ocean [MRGID:1908]	Trades Biome	(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488]	4108	1191.967429504772	26.820475	8.887131	34.5882	0.832313	0.0017	0.0017	0.02856	0.09838302731563402	34.551	34.551	35.049476	0.0093	2.9545	46.6245	4.212e-6	3.006373823	0.02376498
TARA_R100000750	ERS493718	SAMEA2623327	ERR2752163	ERX2765209	PRJEB4419	TARA_137	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	14.161	-116.699	2011-12-02	375	370	379	<0.22	0.22	(NPO) North Pacific Ocean [MRGID:1908]	Trades Biome	(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488]	4108	1191.967429504772	26.820475	8.887131	34.5882	0.832313	0.0017	0.0017	0.02856	0.09838302731563402	34.551	34.551	35.049476	0.0093	2.9545	46.6245	4.212e-6	3.006373823	0.02376498
TARA_R100000750	ERS493718	SAMEA2623327	ERR599366	ERX556346	PRJEB4419	TARA_137	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	14.161	-116.699	2011-12-02	375	370	379	<0.22	0.22	(NPO) North Pacific Ocean [MRGID:1908]	Trades Biome	(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488]	4108	1191.967429504772	26.820475	8.887131	34.5882	0.832313	0.0017	0.0017	0.02856	0.09838302731563402	34.551	34.551	35.049476	0.0093	2.9545	46.6245	4.212e-6	3.006373823	0.02376498
TARA_R100000750	ERS493718	SAMEA2623327	ERR2752162	ERX2765208	PRJEB4419	TARA_137	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	14.161	-116.699	2011-12-02	375	370	379	<0.22	0.22	(NPO) North Pacific Ocean [MRGID:1908]	Trades Biome	(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488]	4108	1191.967429504772	26.820475	8.887131	34.5882	0.832313	0.0017	0.0017	0.02856	0.09838302731563402	34.551	34.551	35.049476	0.0093	2.9545	46.6245	4.212e-6	3.006373823	0.02376498
TARA_B100001971	ERS493705	SAMEA2623314	ERR599015	ERX555937	PRJEB1787	TARA_137	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	14.161	-116.699	2011-12-02	375	370	379	0.22	3	(NPO) North Pacific Ocean [MRGID:1908]	Trades Biome	(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488]	4108	1191.967429504772	26.820475	8.887131	34.5882	0.832313	0.0017	0.0017	0.02856	0.09838302731563402	34.551	34.551	35.049476	0.0093	2.9545	46.6245	4.212e-6	3.006373823	0.02376498
TARA_B100001971	ERS493705	SAMEA2623314	ERR599076	ERX555910	PRJEB1787	TARA_137	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	14.161	-116.699	2011-12-02	375	370	379	0.22	3	(NPO) North Pacific Ocean [MRGID:1908]	Trades Biome	(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488]	4108	1191.967429504772	26.820475	8.887131	34.5882	0.832313	0.0017	0.0017	0.02856	0.09838302731563402	34.551	34.551	35.049476	0.0093	2.9545	46.6245	4.212e-6	3.006373823	0.02376498
TARA_B100001971	ERS493705	SAMEA2623314	ERR599152	ERX556102	PRJEB1787	TARA_137	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	14.161	-116.699	2011-12-02	375	370	379	0.22	3	(NPO) North Pacific Ocean [MRGID:1908]	Trades Biome	(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488]	4108	1191.967429504772	26.820475	8.887131	34.5882	0.832313	0.0017	0.0017	0.02856	0.09838302731563402	34.551	34.551	35.049476	0.0093	2.9545	46.6245	4.212e-6	3.006373823	0.02376498
TARA_B100001971	ERS493705	SAMEA2623314	ERR599127	ERX556120	PRJEB1787	TARA_137	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	14.161	-116.699	2011-12-02	375	370	379	0.22	3	(NPO) North Pacific Ocean [MRGID:1908]	Trades Biome	(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488]	4108	1191.967429504772	26.820475	8.887131	34.5882	0.832313	0.0017	0.0017	0.02856	0.09838302731563402	34.551	34.551	35.049476	0.0093	2.9545	46.6245	4.212e-6	3.006373823	0.02376498
TARA_N000003003	ERS493776	SAMEA2732453	ERR1700910	ERX1771200	PRJEB4352	TARA_138	[SRF] surface water layer (ENVO:00010504)	6.215	-103.017	2011-12-11	5	3	7	5	20	(NPO) North Pacific Ocean [MRGID:1908]	Trades Biome	(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488]	3147	1221.2030387864531	21.72899	26.605515	33.52041	196.2029	0.1474	0.1474	0.03444	0.10641836628428537	0.002	0.002	0.803918	0.003	0.1575	1.1855	4.689e-6	2.891272922	0.020416232
TARA_N000003005	ERS493772	SAMEA2732658	ERR1726948	ERX1796501	PRJEB4352	TARA_138	[SRF] surface water layer (ENVO:00010504)	6.215	-103.017	2011-12-11	5	3	7	20	180	(NPO) North Pacific Ocean [MRGID:1908]	Trades Biome	(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488]	3147	1221.2030387864531	21.72899	26.605515	33.52041	196.2029	0.1474	0.1474	0.03444	0.10641836628428537	0.002	0.002	0.803918	0.003	0.1575	1.1855	4.689e-6	2.891272922	0.020416232
TARA_N000002999	ERS493759	SAMEA2623357	ERR4691838	ERX4612947	PRJEB4352	TARA_138	[SRF] surface water layer (ENVO:00010504)	6.215	-103.017	2011-12-11	5	3	7	0.8	>0.8	(NPO) North Pacific Ocean [MRGID:1908]	Trades Biome	(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488]	3147	1221.2030387864531	21.72899	26.605515	33.52041	196.2029	0.1474	0.1474	0.03444	0.10641836628428537	0.002	0.002	0.803918	0.003	0.1575	1.1855	4.689e-6	2.891272922	0.020416232
TARA_N000003001	ERS493761	SAMEA2623359	ERR868390	ERX948056	PRJEB4352	TARA_138	[SRF] surface water layer (ENVO:00010504)	6.215	-103.017	2011-12-11	5	3	7	0.8	5	(NPO) North Pacific Ocean [MRGID:1908]	Trades Biome	(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488]	3147	1221.2030387864531	21.72899	26.605515	33.52041	196.2029	0.1474	0.1474	0.03444	0.10641836628428537	0.002	0.002	0.803918	0.003	0.1575	1.1855	4.689e-6	2.891272922	0.020416232
TARA_N000003007	ERS493768	SAMEA2732654	ERR1726619	ERX1796759	PRJEB4352	TARA_138	[SRF] surface water layer (ENVO:00010504)	6.215	-103.017	2011-12-11	5	3	7	180	2000	(NPO) North Pacific Ocean [MRGID:1908]	Trades Biome	(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488]	3147	1221.2030387864531	21.72899	26.605515	33.52041	196.2029	0.1474	0.1474	0.03444	0.10641836628428537	0.002	0.002	0.803918	0.003	0.1575	1.1855	4.689e-6	2.891272922	0.020416232
TARA_N000003005	ERS493772	SAMEA2732658	ERR1726967	ERX1796653	PRJEB4352	TARA_138	[SRF] surface water layer (ENVO:00010504)	6.215	-103.017	2011-12-11	5	3	7	20	180	(NPO) North Pacific Ocean [MRGID:1908]	Trades Biome	(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488]	3147	1221.2030387864531	21.72899	26.605515	33.52041	196.2029	0.1474	0.1474	0.03444	0.10641836628428537	0.002	0.002	0.803918	0.003	0.1575	1.1855	4.689e-6	2.891272922	0.020416232
TARA_R100000773	ERS493767	SAMEA2623365	ERR599355	ERX556324	PRJEB4419	TARA_138	[SRF] surface water layer (ENVO:00010504)	6.215	-103.017	2011-12-11	5	3	7	<0.22	0.22	(NPO) North Pacific Ocean [MRGID:1908]	Trades Biome	(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488]	3147	1221.2030387864531	21.72899	26.605515	33.52041	196.2029	0.1474	0.1474	0.03444	0.10641836628428537	0.002	0.002	0.803918	0.003	0.1575	1.1855	4.689e-6	2.891272922	0.020416232
TARA_B100001989	ERS493752	SAMEA2623350	ERR599030	ERX556106	PRJEB1787	TARA_138	[SRF] surface water layer (ENVO:00010504)	6.215	-103.017	2011-12-11	5	3	7	0.22	3	(NPO) North Pacific Ocean [MRGID:1908]	Trades Biome	(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488]	3147	1221.2030387864531	21.72899	26.605515	33.52041	196.2029	0.1474	0.1474	0.03444	0.10641836628428537	0.002	0.002	0.803918	0.003	0.1575	1.1855	4.689e-6	2.891272922	0.020416232
TARA_N000003013	ERS493804	SAMEA2732716	ERR1726560	ERX1796938	PRJEB4352	TARA_138	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	6.215	-103.017	2011-12-11	60	58	62	5	20	(NPO) North Pacific Ocean [MRGID:1908]	Trades Biome	(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488]	3147	1221.2030387864531	25.080615	17.696795	34.65179	45.54665	0.2933	0.2933	0.17442	0.251946721523276	12.904	12.904	25.389643	0.464	1.108	8.073	4.689e-6	2.891272922	0.020416232
TARA_N000003015	ERS493814	SAMEA2732721	ERR1726874	ERX1796538	PRJEB4352	TARA_138	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	6.215	-103.017	2011-12-11	60	58	62	20	180	(NPO) North Pacific Ocean [MRGID:1908]	Trades Biome	(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488]	3147	1221.2030387864531	25.14597	17.45915	34.66514	43.3002	0.2933	0.2933	0.1773	0.25456388155051796	12.904	12.904	26.26579	0.464	1.108	8.073	4.689e-6	2.891272922	0.020416232
TARA_N000003011	ERS493797	SAMEA2623379	ERR868398	ERX948084	PRJEB4352	TARA_138	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	6.215	-103.017	2011-12-11	60	55	64	0.8	5	(NPO) North Pacific Ocean [MRGID:1908]	Trades Biome	(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488]	3147	1221.2030387864531	25.194555	17.291965	34.664045	41.52515	0.2933	0.2933	0.16782	0.2459185367234082	12.904	12.904	25.65001	0.464	1.108	8.073	4.689e-6	2.891272922	0.020416232
TARA_N000003017	ERS493810	SAMEA2732508	ERR1726650	ERX1796930	PRJEB4352	TARA_138	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	6.215	-103.017	2011-12-11	60	58	62	180	2000	(NPO) North Pacific Ocean [MRGID:1908]	Trades Biome	(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488]	3147	1221.2030387864531	25.080615	17.696795	34.65179	45.54665	0.2933	0.2933	0.17442	0.251946721523276	12.904	12.904	25.389643	0.464	1.108	8.073	4.689e-6	2.891272922	0.020416232
