tara_barcode_num	sra_acc_num	sra_biosample_acc_num	sra_run_acc_num	sra_exp_acc_num	sra_study_acc_num	biosample_acc_num	ena_acc_num	tara_station	env_ontology	latitude	longitude	date_time	size_low_thresh	size_high_thresh	ocean_id	longhurst_code	longhurst_biome	bathy_depth	dist_to_coastline	depth	depth_min	depth_max	temperature	salinity	density	chl_a	dO2	DIN	NO2	FeT	PO4	SiO2
TARA_N000002237	ERS493023	SAMEA2622894	ERR4691801	ERX4612910	PRJEB4352	SAMEA2622894	ERS493023	TARA_127	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	-6.62	-152.568	2011-09-01	0.8	5	(SPO) South Pacific Ocean [MRGID:1910]	(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]	Trades Biome	4889	2860.017728598659	100	98	102	26.960655	35.511855	23.123355	0.179825	184.1395	4.5355	0.2045	3.054e-6	0.56825	1.5525
TARA_N000002293	ERS493086	SAMEA2731992	ERR1726594	ERX1796859	PRJEB4352	SAMEA2731992	ERS493086	TARA_128	[SRF] surface water layer (ENVO:00010504)	-0.469	-153.305	2011-09-05	5	20	(SPO) South Pacific Ocean [MRGID:1910]	(PEOD) Pacific Equatorial Divergence Province [MRGID:21489]	Trades Biome	4761	2171.1880583301536	5	3	7	26.218438	35.129025	23.062688	0.25349	180.67375	5.0815	0.2715	3.345e-6	0.53975	2.668
TARA_N000002289	ERS493057	SAMEA2622914	ERR868462	ERX948063	PRJEB4352	SAMEA2622914	ERS493057	TARA_128	[SRF] surface water layer (ENVO:00010504)	-0.469	-153.305	2011-09-05	0.8	5	(SPO) South Pacific Ocean [MRGID:1910]	(PEOD) Pacific Equatorial Divergence Province [MRGID:21489]	Trades Biome	4761	2171.1880583301536	5	3	7	26.218438	35.129025	23.062688	0.25349	180.67375	5.0815	0.2715	3.345e-6	0.53975	2.668
TARA_N000002297	ERS493070	SAMEA2732035	ERR1726577	ERX1796680	PRJEB4352	SAMEA2732035	ERS493070	TARA_128	[SRF] surface water layer (ENVO:00010504)	-0.469	-153.305	2011-09-05	20	180	(SPO) South Pacific Ocean [MRGID:1910]	(PEOD) Pacific Equatorial Divergence Province [MRGID:21489]	Trades Biome	4761	2171.1880583301536	5	3	7	26.218438	35.129025	23.062688	0.25349	180.67375	5.0815	0.2715	3.345e-6	0.53975	2.668
TARA_N000002301	ERS493066	SAMEA2731987	ERR1726795	ERX1796617	PRJEB4352	SAMEA2731987	ERS493066	TARA_128	[SRF] surface water layer (ENVO:00010504)	-0.469	-153.305	2011-09-05	180	2000	(SPO) South Pacific Ocean [MRGID:1910]	(PEOD) Pacific Equatorial Divergence Province [MRGID:21489]	Trades Biome	4761	2171.1880583301536	5	3	7	26.218438	35.129025	23.062688	0.25349	180.67375	5.0815	0.2715	3.345e-6	0.53975	2.668
TARA_N000002285	ERS493055	SAMEA2622912	ERR1726851	ERX1796563	PRJEB4352	SAMEA2622912	ERS493055	TARA_128	[SRF] surface water layer (ENVO:00010504)	-0.469	-153.305	2011-09-05	0.8	>0.8	(SPO) South Pacific Ocean [MRGID:1910]	(PEOD) Pacific Equatorial Divergence Province [MRGID:21489]	Trades Biome	4761	2171.1880583301536	5	3	7	26.218438	35.129025	23.062688	0.25349	180.67375	5.0815	0.2715	3.345e-6	0.53975	2.668
TARA_B100000609	ERS493044	SAMEA2622901	ERR599038	ERX555990	PRJEB1787	SAMEA2622901	ERS493044	TARA_128	[SRF] surface water layer (ENVO:00010504)	-0.469	-153.305	2011-09-05	0.22	3	(SPO) South Pacific Ocean [MRGID:1910]	(PEOD) Pacific Equatorial Divergence Province [MRGID:21489]	Trades Biome	4761	2171.1880583301536	5	3	7	26.218438	35.129025	23.062688	0.25349	180.67375	5.0815	0.2715	3.345e-6	0.53975	2.668
TARA_N000002299	ERS493080	SAMEA2731945	ERR1726727	ERX1796582	PRJEB4352	SAMEA2731945	ERS493080	TARA_128	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	-0.469	-153.305	2011-09-05	20	180	(SPO) South Pacific Ocean [MRGID:1910]	(PEOD) Pacific Equatorial Divergence Province [MRGID:21489]	Trades Biome	4761	2171.1880583301536	40	38	42	26.139288	35.146525	23.1032	0.28262	177.673063	5.264	0.2835	3.345e-6	0.54925	2.7405
TARA_N000002287	ERS493109	SAMEA2622934	ERR1726858	ERX1796874	PRJEB4352	SAMEA2622934	ERS493109	TARA_128	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	-0.469	-153.305	2011-09-05	0.8	>0.8	(SPO) South Pacific Ocean [MRGID:1910]	(PEOD) Pacific Equatorial Divergence Province [MRGID:21489]	Trades Biome	4761	2171.1880583301536	40	38	42	26.139288	35.146525	23.1032	0.28262	177.673063	5.264	0.2835	3.345e-6	0.54925	2.7405
TARA_N000002291	ERS493111	SAMEA2622936	ERR868458	ERX947960	PRJEB4352	SAMEA2622936	ERS493111	TARA_128	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	-0.469	-153.305	2011-09-05	0.8	5	(SPO) South Pacific Ocean [MRGID:1910]	(PEOD) Pacific Equatorial Divergence Province [MRGID:21489]	Trades Biome	4761	2171.1880583301536	40	38	42	26.139288	35.146525	23.1032	0.28262	177.673063	5.264	0.2835	3.345e-6	0.54925	2.7405
TARA_N000002295	ERS493092	SAMEA2732042	ERR1726562	ERX1796595	PRJEB4352	SAMEA2732042	ERS493092	TARA_128	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	-0.469	-153.305	2011-09-05	5	20	(SPO) South Pacific Ocean [MRGID:1910]	(PEOD) Pacific Equatorial Divergence Province [MRGID:21489]	Trades Biome	4761	2171.1880583301536	40	38	42	26.139288	35.146525	23.1032	0.28262	177.673063	5.264	0.2835	3.345e-6	0.54925	2.7405
TARA_N000002303	ERS493076	SAMEA2731900	ERR1726962	ERX1796877	PRJEB4352	SAMEA2731900	ERS493076	TARA_128	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	-0.469	-153.305	2011-09-05	180	2000	(SPO) South Pacific Ocean [MRGID:1910]	(PEOD) Pacific Equatorial Divergence Province [MRGID:21489]	Trades Biome	4761	2171.1880583301536	40	38	42	26.139288	35.146525	23.1032	0.28262	177.673063	5.264	0.2835	3.345e-6	0.54925	2.7405
TARA_B100000614	ERS493098	SAMEA2622923	ERR599032	ERX556134	PRJEB1787	SAMEA2622923	ERS493098	TARA_128	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	-0.469	-153.305	2011-09-05	0.22	3	(SPO) South Pacific Ocean [MRGID:1910]	(PEOD) Pacific Equatorial Divergence Province [MRGID:21489]	Trades Biome	4761	2171.1880583301536	40	38	42	26.139288	35.146525	23.1032	0.28262	177.673063	5.264	0.2835	3.345e-6	0.54925	2.7405
TARA_N000002318	ERS493157	SAMEA2732648	ERR1726894	ERX1796716	PRJEB4352	SAMEA2732648	ERS493157	TARA_129	[SRF] surface water layer (ENVO:00010504)	6.732	-153.089	2011-09-11	20	180	(NPO) North Pacific Ocean [MRGID:1908]	(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488]	Trades Biome	5046	1383.6946674827536	5	3	7	28.29544	34.74947	22.10997	0.21374	185.28475	0.4145	0.042	3.426e-6	0.225	1.3695
TARA_N000002310	ERS493132	SAMEA2622957	ERR868347	ERX948062	PRJEB4352	SAMEA2622957	ERS493132	TARA_129	[SRF] surface water layer (ENVO:00010504)	6.732	-153.089	2011-09-11	0.8	5	(NPO) North Pacific Ocean [MRGID:1908]	(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488]	Trades Biome	5046	1383.6946674827536	5	3	7	28.29544	34.74947	22.10997	0.21374	185.28475	0.4145	0.042	3.426e-6	0.225	1.3695
TARA_N000002314	ERS493134	SAMEA2622959	ERR1726805	ERX1796717	PRJEB4352	SAMEA2622959	ERS493134	TARA_129	[SRF] surface water layer (ENVO:00010504)	6.732	-153.089	2011-09-11	5	20	(NPO) North Pacific Ocean [MRGID:1908]	(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488]	Trades Biome	5046	1383.6946674827536	5	3	7	28.29544	34.74947	22.10997	0.21374	185.28475	0.4145	0.042	3.426e-6	0.225	1.3695
TARA_N000002322	ERS493147	SAMEA2732441	ERR1726935	ERX1796515	PRJEB4352	SAMEA2732441	ERS493147	TARA_129	[SRF] surface water layer (ENVO:00010504)	6.732	-153.089	2011-09-11	180	2000	(NPO) North Pacific Ocean [MRGID:1908]	(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488]	Trades Biome	5046	1383.6946674827536	5	3	7	28.29544	34.74947	22.10997	0.21374	185.28475	0.4145	0.042	3.426e-6	0.225	1.3695
TARA_N000002306	ERS493130	SAMEA2622955	ERR4691807	ERX4612916	PRJEB4352	SAMEA2622955	ERS493130	TARA_129	[SRF] surface water layer (ENVO:00010504)	6.732	-153.089	2011-09-11	0.8	>0.8	(NPO) North Pacific Ocean [MRGID:1908]	(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488]	Trades Biome	5046	1383.6946674827536	5	3	7	28.29544	34.74947	22.10997	0.21374	185.28475	0.4145	0.042	3.426e-6	0.225	1.3695
TARA_N000002320	ERS493184	SAMEA2732208	ERR1726647	ERX1796845	PRJEB4352	SAMEA2732208	ERS493184	TARA_129	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	6.732	-153.089	2011-09-11	20	180	(NPO) North Pacific Ocean [MRGID:1908]	(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488]	Trades Biome	5046	1383.6946674827536	80	78	82	28.31338	34.793755	22.14308	0.216998	183.9671	1.1285	0.6895	3.426e-6	0.332	1.448
TARA_N000002324	ERS493153	SAMEA2732644	ERR1726539	ERX1796616	PRJEB4352	SAMEA2732644	ERS493153	TARA_129	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	6.732	-153.089	2011-09-11	180	2000	(NPO) North Pacific Ocean [MRGID:1908]	(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488]	Trades Biome	5046	1383.6946674827536	80	78	82	28.13187	34.83021	22.230115	0.208462	177.8388	1.1285	0.6895	3.426e-6	0.332	1.448
TARA_N000002316	ERS493188	SAMEA2732267	ERR1726637	ERX1796577	PRJEB4352	SAMEA2732267	ERS493188	TARA_129	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	6.732	-153.089	2011-09-11	5	20	(NPO) North Pacific Ocean [MRGID:1908]	(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488]	Trades Biome	5046	1383.6946674827536	80	78	82	28.31338	34.793755	22.14308	0.216998	183.9671	1.1285	0.6895	3.426e-6	0.332	1.448
TARA_N000002312	ERS493175	SAMEA2622983	ERR868427	ERX948089	PRJEB4352	SAMEA2622983	ERS493175	TARA_129	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	6.732	-153.089	2011-09-11	0.8	5	(NPO) North Pacific Ocean [MRGID:1908]	(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488]	Trades Biome	5046	1383.6946674827536	85	80	90	28.308435	34.798985	22.14902	0.214085	183.1609	1.1285	0.6895	3.426e-6	0.332	1.448
TARA_N000002308	ERS493173	SAMEA2622981	ERR4691806	ERX4612915	PRJEB4352	SAMEA2622981	ERS493173	TARA_129	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	6.732	-153.089	2011-09-11	0.8	>0.8	(NPO) North Pacific Ocean [MRGID:1908]	(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488]	Trades Biome	5046	1383.6946674827536	85	80	90	28.308435	34.798985	22.14902	0.214085	183.1609	1.1285	0.6895	3.426e-6	0.332	1.448
TARA_N000002346	ERS493206	SAMEA2732443	ERR1726687	ERX1796720	PRJEB4352	SAMEA2732443	ERS493206	TARA_130	[SRF] surface water layer (ENVO:00010504)	11.265	-152.462	2011-09-13	20	180	(NPO) North Pacific Ocean [MRGID:1908]	(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488]	Trades Biome	5239	918.4585256180453	5	3	7	27.5021	34.482	22.167425	0.110735	187.241125	-1.9997	0.0075	3.449e-6	0.186	0.645
TARA_N000002347	ERS493205	SAMEA2732442	ERR1726797	ERX1796785	PRJEB4352	SAMEA2732442	ERS493205	TARA_130	[SRF] surface water layer (ENVO:00010504)	11.265	-152.462	2011-09-13	180	2000	(NPO) North Pacific Ocean [MRGID:1908]	(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488]	Trades Biome	5239	918.4585256180453	5	3	7	27.5021	34.482	22.167425	0.110735	187.241125	-3.1741	0.0075	3.449e-6	0.186	0.645
TARA_N000002343	ERS493199	SAMEA2622997	ERR868500	ERX948090	PRJEB4352	SAMEA2622997	ERS493199	TARA_130	[SRF] surface water layer (ENVO:00010504)	11.265	-152.462	2011-09-13	0.8	5	(NPO) North Pacific Ocean [MRGID:1908]	(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488]	Trades Biome	5239	918.4585256180453	5	3	7	27.5021	34.482	22.167425	0.110735	187.241125	-1.9997	0.0075	3.449e-6	0.186	0.645
TARA_N000002341	ERS493197	SAMEA2622995	ERR4691841	ERX4612950	PRJEB4352	SAMEA2622995	ERS493197	TARA_130	[SRF] surface water layer (ENVO:00010504)	11.265	-152.462	2011-09-13	0.8	>0.8	(NPO) North Pacific Ocean [MRGID:1908]	(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488]	Trades Biome	5239	918.4585256180453	5	3	7	27.5021	34.482	22.167425	0.110735	187.241125	-1.9997	0.0075	3.449e-6	0.186	0.645
TARA_N000002348	ERS493222	SAMEA2623016	ERR1726914	ERX1796558	PRJEB4352	SAMEA2623016	ERS493222	TARA_131	[SRF] surface water layer (ENVO:00010504)	22.747	-158.052	2011-09-30	0.8	>0.8	(NPO) North Pacific Ocean [MRGID:1908]	(NPTG) North Pacific Tropical Gyre Province [MRGID:21487]	Trades Biome	4758	114.56861387716788	5	3	7	26.275305	35.27298	23.153445	0.097229	194.93045	0.018	0.0015	1.98943e-4	0.0457	1.0473
TARA_N000002356	ERS493241	SAMEA2732139	ERR1726924	ERX1796584	PRJEB4352	SAMEA2732139	ERS493241	TARA_131	[SRF] surface water layer (ENVO:00010504)	22.747	-158.052	2011-09-30	5	20	(NPO) North Pacific Ocean [MRGID:1908]	(NPTG) North Pacific Tropical Gyre Province [MRGID:21487]	Trades Biome	4758	114.56861387716788	5	3	7	26.275305	35.27298	23.153445	0.097229	194.93045	0.018	0.0015	1.98943e-4	0.0457	1.0473
TARA_N000002352	ERS493224	SAMEA2623018	ERR868485	ERX948000	PRJEB4352	SAMEA2623018	ERS493224	TARA_131	[SRF] surface water layer (ENVO:00010504)	22.747	-158.052	2011-09-30	0.8	5	(NPO) North Pacific Ocean [MRGID:1908]	(NPTG) North Pacific Tropical Gyre Province [MRGID:21487]	Trades Biome	4758	114.56861387716788	5	3	7	26.275305	35.27298	23.153445	0.097229	194.93045	0.018	0.0015	1.98943e-4	0.0457	1.0473
TARA_N000002360	ERS493237	SAMEA2732135	ERR1726621	ERX1796601	PRJEB4352	SAMEA2732135	ERS493237	TARA_131	[SRF] surface water layer (ENVO:00010504)	22.747	-158.052	2011-09-30	20	180	(NPO) North Pacific Ocean [MRGID:1908]	(NPTG) North Pacific Tropical Gyre Province [MRGID:21487]	Trades Biome	4758	114.56861387716788	5	3	7	26.275305	35.27298	23.153445	0.097229	194.93045	0.018	0.0015	1.98943e-4	0.0457	1.0473
TARA_N000002356	ERS493241	SAMEA2732139	ERR1726640	ERX1796516	PRJEB4352	SAMEA2732139	ERS493241	TARA_131	[SRF] surface water layer (ENVO:00010504)	22.747	-158.052	2011-09-30	5	20	(NPO) North Pacific Ocean [MRGID:1908]	(NPTG) North Pacific Tropical Gyre Province [MRGID:21487]	Trades Biome	4758	114.56861387716788	5	3	7	26.275305	35.27298	23.153445	0.097229	194.93045	0.018	0.0015	1.98943e-4	0.0457	1.0473
TARA_N000002364	ERS493233	SAMEA2732906	ERR1726823	ERX1796932	PRJEB4352	SAMEA2732906	ERS493233	TARA_131	[SRF] surface water layer (ENVO:00010504)	22.747	-158.052	2011-09-30	180	2000	(NPO) North Pacific Ocean [MRGID:1908]	(NPTG) North Pacific Tropical Gyre Province [MRGID:21487]	Trades Biome	4758	114.56861387716788	5	3	7	26.275305	35.27298	23.153445	0.097229	194.93045	0.018	0.0015	1.98943e-4	0.0457	1.0473
TARA_N000002350	ERS493262	SAMEA2623035	ERR1726724	ERX1796521	PRJEB4352	SAMEA2623035	ERS493262	TARA_131	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	22.747	-158.052	2011-09-30	0.8	>0.8	(NPO) North Pacific Ocean [MRGID:1908]	(NPTG) North Pacific Tropical Gyre Province [MRGID:21487]	Trades Biome	4758	114.56861387716788	110	106	115	22.3077	35.305705	24.36847	0.11445	204.16885	0.006	0.01	1.98943e-4	0.0172	1.6413
TARA_N000002362	ERS493274	SAMEA2732785	ERR1726767	ERX1796889	PRJEB4352	SAMEA2732785	ERS493274	TARA_131	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	22.747	-158.052	2011-09-30	20	180	(NPO) North Pacific Ocean [MRGID:1908]	(NPTG) North Pacific Tropical Gyre Province [MRGID:21487]	Trades Biome	4758	114.56861387716788	110	108	112	22.3077	35.305705	24.36847	0.11445	204.16885	0.006	0.01	1.98943e-4	0.0172	1.6413
TARA_N000002354	ERS493264	SAMEA2623037	ERR868386	ERX948017	PRJEB4352	SAMEA2623037	ERS493264	TARA_131	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	22.747	-158.052	2011-09-30	0.8	5	(NPO) North Pacific Ocean [MRGID:1908]	(NPTG) North Pacific Tropical Gyre Province [MRGID:21487]	Trades Biome	4758	114.56861387716788	110	106	115	22.3077	35.305705	24.36847	0.11445	204.16885	0.006	0.01	1.98943e-4	0.0172	1.6413
TARA_N000002366	ERS493270	SAMEA2732729	ERR1726966	ERX1796904	PRJEB4352	SAMEA2732729	ERS493270	TARA_131	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	22.747	-158.052	2011-09-30	180	2000	(NPO) North Pacific Ocean [MRGID:1908]	(NPTG) North Pacific Tropical Gyre Province [MRGID:21487]	Trades Biome	4758	114.56861387716788	110	108	112	22.3077	35.305705	24.36847	0.11445	204.16885	0.006	0.01	1.98943e-4	0.0172	1.6413
TARA_N000002358	ERS493278	SAMEA2732732	ERR1726595	ERX1796536	PRJEB4352	SAMEA2732732	ERS493278	TARA_131	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	22.747	-158.052	2011-09-30	5	20	(NPO) North Pacific Ocean [MRGID:1908]	(NPTG) North Pacific Tropical Gyre Province [MRGID:21487]	Trades Biome	4758	114.56861387716788	110	108	112	22.417275	35.308645	24.33865	0.11445	203.4489	0.006	0.01	1.98943e-4	0.0172	1.6413
TARA_N000002350	ERS493262	SAMEA2623035	ERR1726845	ERX1796799	PRJEB4352	SAMEA2623035	ERS493262	TARA_131	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	22.747	-158.052	2011-09-30	0.8	>0.8	(NPO) North Pacific Ocean [MRGID:1908]	(NPTG) North Pacific Tropical Gyre Province [MRGID:21487]	Trades Biome	4758	114.56861387716788	110	106	115	22.3077	35.305705	24.36847	0.11445	204.16885	0.006	0.01	1.98943e-4	0.0172	1.6413
TARA_N000002354	ERS493264	SAMEA2623037	ERR868464	ERX947955	PRJEB4352	SAMEA2623037	ERS493264	TARA_131	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	22.747	-158.052	2011-09-30	0.8	5	(NPO) North Pacific Ocean [MRGID:1908]	(NPTG) North Pacific Tropical Gyre Province [MRGID:21487]	Trades Biome	4758	114.56861387716788	110	106	115	22.3077	35.305705	24.36847	0.11445	204.16885	0.006	0.01	1.98943e-4	0.0172	1.6413
TARA_N000002384	ERS493295	SAMEA2623054	ERR868384	ERX948037	PRJEB4352	SAMEA2623054	ERS493295	TARA_131	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	22.747	-158.052	2011-09-30	0.8	3	(NPO) North Pacific Ocean [MRGID:1908]	(NPTG) North Pacific Tropical Gyre Province [MRGID:21487]	Trades Biome	4758	114.56861387716788	746	741	750	4.663706	34.254006	27.129662	0	22.28975	0.002451085	0.005882713	1.98943e-4	3.014593601226806	89.67476654052734
TARA_N000002412	ERS493328	SAMEA2732843	ERR1726559	ERX1796839	PRJEB4352	SAMEA2732843	ERS493328	TARA_132	[SRF] surface water layer (ENVO:00010504)	31.506	-159.014	2011-10-04	5	20	(NPO) North Pacific Ocean [MRGID:1908]	(NPST) North Pacific Subtropical and Polar Front Provinces [MRGID:21484]	Westerlies Biome	5698	1032.368704555852	5	3	7	25.164595	35.19025	23.434915	0.101563	197.7245	0.01	0.002	8.1438e-4	0.0062	2.4278
TARA_N000002404	ERS493324	SAMEA2732790	ERR1726580	ERX1796793	PRJEB4352	SAMEA2732790	ERS493324	TARA_132	[SRF] surface water layer (ENVO:00010504)	31.506	-159.014	2011-10-04	20	180	(NPO) North Pacific Ocean [MRGID:1908]	(NPST) North Pacific Subtropical and Polar Front Provinces [MRGID:21484]	Westerlies Biome	5698	1032.368704555852	5	3	7	25.164595	35.19025	23.434915	0.101563	197.7245	0.01	0.002	8.1438e-4	0.0062	2.4278
TARA_N000002404	ERS493324	SAMEA2732790	ERR1726872	ERX1796950	PRJEB4352	SAMEA2732790	ERS493324	TARA_132	[SRF] surface water layer (ENVO:00010504)	31.506	-159.014	2011-10-04	20	180	(NPO) North Pacific Ocean [MRGID:1908]	(NPST) North Pacific Subtropical and Polar Front Provinces [MRGID:21484]	Westerlies Biome	5698	1032.368704555852	5	3	7	25.164595	35.19025	23.434915	0.101563	197.7245	0.01	0.002	8.1438e-4	0.0062	2.4278
TARA_N000002416	ERS493313	SAMEA2623072	ERR868480	ERX948008	PRJEB4352	SAMEA2623072	ERS493313	TARA_132	[SRF] surface water layer (ENVO:00010504)	31.506	-159.014	2011-10-04	0.8	5	(NPO) North Pacific Ocean [MRGID:1908]	(NPST) North Pacific Subtropical and Polar Front Provinces [MRGID:21484]	Westerlies Biome	5698	1032.368704555852	5	3	7	25.164595	35.19025	23.434915	0.101563	197.7245	0.01	0.002	8.1438e-4	0.0062	2.4278
TARA_N000002400	ERS493320	SAMEA2732736	ERR1726782	ERX1796707	PRJEB4352	SAMEA2732736	ERS493320	TARA_132	[SRF] surface water layer (ENVO:00010504)	31.506	-159.014	2011-10-04	180	2000	(NPO) North Pacific Ocean [MRGID:1908]	(NPST) North Pacific Subtropical and Polar Front Provinces [MRGID:21484]	Westerlies Biome	5698	1032.368704555852	5	3	7	25.164595	35.19025	23.434915	0.101563	197.7245	0.01	0.002	8.1438e-4	0.0062	2.4278
TARA_N000002412	ERS493328	SAMEA2732843	ERR1726849	ERX1796867	PRJEB4352	SAMEA2732843	ERS493328	TARA_132	[SRF] surface water layer (ENVO:00010504)	31.506	-159.014	2011-10-04	5	20	(NPO) North Pacific Ocean [MRGID:1908]	(NPST) North Pacific Subtropical and Polar Front Provinces [MRGID:21484]	Westerlies Biome	5698	1032.368704555852	5	3	7	25.164595	35.19025	23.434915	0.101563	197.7245	0.01	0.002	8.1438e-4	0.0062	2.4278
TARA_N000002420	ERS493311	SAMEA2623070	ERR1726816	ERX1796655	PRJEB4352	SAMEA2623070	ERS493311	TARA_132	[SRF] surface water layer (ENVO:00010504)	31.506	-159.014	2011-10-04	0.8	>0.8	(NPO) North Pacific Ocean [MRGID:1908]	(NPST) North Pacific Subtropical and Polar Front Provinces [MRGID:21484]	Westerlies Biome	5698	1032.368704555852	5	3	7	25.164595	35.19025	23.434915	0.101563	197.7245	0.01	0.002	8.1438e-4	0.0062	2.4278
TARA_B100001248	ERS493300	SAMEA2623059	ERR599142	ERX556094	PRJEB1787	SAMEA2623059	ERS493300	TARA_132	[SRF] surface water layer (ENVO:00010504)	31.506	-159.014	2011-10-04	0.22	3	(NPO) North Pacific Ocean [MRGID:1908]	(NPST) North Pacific Subtropical and Polar Front Provinces [MRGID:21484]	Westerlies Biome	5698	1032.368704555852	5	3	7	25.164595	35.19025	23.434915	0.101563	197.7245	0.01	0.002	8.1438e-4	0.0062	2.4278
TARA_N000002414	ERS493362	SAMEA2732914	ERR1726837	ERX1796619	PRJEB4352	SAMEA2732914	ERS493362	TARA_132	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	31.506	-159.014	2011-10-04	5	20	(NPO) North Pacific Ocean [MRGID:1908]	(NPST) North Pacific Subtropical and Polar Front Provinces [MRGID:21484]	Westerlies Biome	5698	1032.368704555852	115	113	117	15.321075	34.39568	25.4389	0.158691	222.94125	0.047	0.017	8.1438e-4	0.1252	4.4468
TARA_N000002422	ERS493351	SAMEA2623090	ERR1726570	ERX1796708	PRJEB4352	SAMEA2623090	ERS493351	TARA_132	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	31.506	-159.014	2011-10-04	0.8	>0.8	(NPO) North Pacific Ocean [MRGID:1908]	(NPST) North Pacific Subtropical and Polar Front Provinces [MRGID:21484]	Westerlies Biome	5698	1032.368704555852	115	111	120	15.321075	34.39568	25.4389	0.158691	222.94125	0.047	0.017	8.1438e-4	0.1252	4.4468
TARA_N000002402	ERS493336	SAMEA2732797	ERR1726818	ERX1796637	PRJEB4352	SAMEA2732797	ERS493336	TARA_132	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	31.506	-159.014	2011-10-04	180	2000	(NPO) North Pacific Ocean [MRGID:1908]	(NPST) North Pacific Subtropical and Polar Front Provinces [MRGID:21484]	Westerlies Biome	5698	1032.368704555852	115	113	117	15.321075	34.39568	25.4389	0.158691	222.94125	0.047	0.017	8.1438e-4	0.1252	4.4468
TARA_N000002418	ERS493353	SAMEA2623092	ERR868385	ERX948079	PRJEB4352	SAMEA2623092	ERS493353	TARA_132	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	31.506	-159.014	2011-10-04	0.8	5	(NPO) North Pacific Ocean [MRGID:1908]	(NPST) North Pacific Subtropical and Polar Front Provinces [MRGID:21484]	Westerlies Biome	5698	1032.368704555852	115	111	120	15.321075	34.39568	25.4389	0.158691	222.94125	0.047	0.017	8.1438e-4	0.1252	4.4468
TARA_N000002406	ERS493358	SAMEA2732910	ERR1726769	ERX1796852	PRJEB4352	SAMEA2732910	ERS493358	TARA_132	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	31.506	-159.014	2011-10-04	20	180	(NPO) North Pacific Ocean [MRGID:1908]	(NPST) North Pacific Subtropical and Polar Front Provinces [MRGID:21484]	Westerlies Biome	5698	1032.368704555852	115	113	117	15.321075	34.39568	25.4389	0.158691	222.94125	0.047	0.017	8.1438e-4	0.1252	4.4468
TARA_B100001250	ERS493340	SAMEA2623079	ERR598995	ERX556017	PRJEB1787	SAMEA2623079	ERS493340	TARA_132	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	31.506	-159.014	2011-10-04	0.22	3	(NPO) North Pacific Ocean [MRGID:1908]	(NPST) North Pacific Subtropical and Polar Front Provinces [MRGID:21484]	Westerlies Biome	5698	1032.368704555852	115	111	120	15.321075	34.39568	25.4389	0.158691	222.94125	0.047	0.017	8.1438e-4	0.1252	4.4468
